group	window_start	window_end	window_mid	n_snps	pi	tajima_d
AM1_0	705031	755030	730030.5	378	2.131384073032579e-5	1.3695223162846522
AM2_0	705031	755030	730030.5	378	1.1690821256038647e-5	-0.8268500226823199
AM2_4	705031	755030	730030.5	378	1.1173573060714597e-5	0.12435131285951156
AM3_0	705031	755030	730030.5	378	3.302341950739516e-5	-0.8237466138148646
AM4_4	705031	755030	730030.5	378	5.251507245988334e-5	1.3886309656361202
AM5_0	705031	755030	730030.5	378	3.195004995004995e-5	1.4527235389472448
AM6_0	705031	755030	730030.5	378	3.640144533408241e-5	0.16882849323746094
AM7_0	705031	755030	730030.5	378	3.453047910932646e-5	0.29957785951888993
AM8_4	705031	755030	730030.5	378	3.535304491400969e-5	-0.4187350231989058
AM9_0	705031	755030	730030.5	378	5.32265075159812e-5	1.1028373552244555
AM10_0	710031	760030	735030.5	402	3.350570918490552e-5	0.024087344046633808
AM11_0	710031	760030	735030.5	402	4.2321405426341896e-5	0.7978962409367828
AM12_0	710031	760030	735030.5	402	1.1101587301587303e-4	-0.5957573561980622
AM1_0	710031	760030	735030.5	402	2.131384073032579e-5	1.3695223162846522
AM2_0	710031	760030	735030.5	402	1.1690821256038647e-5	-0.8268500226823199
AM2_4	710031	760030	735030.5	402	1.1173573060714597e-5	0.12435131285951156
AM3_0	710031	760030	735030.5	402	3.302341950739516e-5	-0.8237466138148646
AM4_4	710031	760030	735030.5	402	5.118920878107848e-5	1.3886309656361202
AM5_0	710031	760030	735030.5	402	3.92027972027972e-5	1.4527235389472448
AM6_0	710031	760030	735030.5	402	3.891468077509729e-5	0.31219065684267
AM7_0	710031	760030	735030.5	402	3.224883918062771e-5	0.29957785951888993
AM8_4	710031	760030	735030.5	402	3.579748935845413e-5	-0.6494018557931608
AM9_0	710031	760030	735030.5	402	4.714185143132511e-5	1.1028373552244555
AM10_0	715031	765030	740030.5	409	3.877651245570879e-5	0.583172870064627
AM11_0	715031	765030	740030.5	409	4.464697036060247e-5	0.3129312054906092
AM12_0	715031	765030	740030.5	409	1.1101587301587303e-4	-0.5957573561980622
AM1_0	715031	765030	740030.5	409	2.359548065902454e-5	1.3695223162846522
AM2_0	715031	765030	740030.5	409	1.1690821256038647e-5	-0.8268500226823199
AM2_4	715031	765030	740030.5	409	7.212220403709765e-6	NA
AM3_0	715031	765030	740030.5	409	3.542671621069187e-5	-0.7269601391577184
AM4_4	715031	765030	740030.5	409	5.06710953155966e-5	1.3886309656361202
AM5_0	715031	765030	740030.5	409	3.4891108891108893e-5	NA
AM6_0	715031	765030	740030.5	409	3.932218793938184e-5	0.31219065684267
AM7_0	715031	765030	740030.5	409	3.894761441717884e-5	0.29957785951888993
AM8_4	715031	765030	740030.5	409	4.008102367146852e-5	-0.6494018557931608
AM9_0	715031	765030	740030.5	409	4.227791013634934e-5	0.6268825127331197
AM10_0	720031	770030	745030.5	387	4.885978940285129e-5	0.46225786899150956
AM11_0	720031	770030	745030.5	387	5.353464553741016e-5	0.3632290179824297
AM12_0	720031	770030	745030.5	387	1.1101587301587303e-4	-0.5957573561980622
AM1_0	720031	770030	745030.5	387	3.5959498812516376e-5	1.3066356132341534
AM2_0	720031	770030	745030.5	387	8.444444444444444e-6	-0.8036481868452137
AM2_4	720031	770030	745030.5	387	7.212220403709765e-6	NA
AM3_0	720031	770030	745030.5	387	4.8908968359763246e-5	-0.8237466138148646
AM4_4	720031	770030	745030.5	387	7.048920281196496e-5	1.5681373666940486
AM5_0	720031	770030	745030.5	387	3.089110889110889e-5	NA
AM6_0	720031	770030	745030.5	387	4.916226251748651e-5	0.28612106668371173
AM7_0	720031	770030	745030.5	387	4.353641956492545e-5	0.3708545236151842
AM8_4	720031	770030	745030.5	387	5.054268922716416e-5	-0.3304169654080827
AM9_0	720031	770030	745030.5	387	5.2395851018996107e-5	1.185948068756933
AM10_0	725031	775030	750030.5	412	4.736557207339368e-5	0.46225786899150956
AM11_0	725031	775030	750030.5	412	5.137396900464061e-5	0.3632290179824297
AM12_0	725031	775030	750030.5	412	1.0244444444444445e-4	-0.6863806210055065
AM1_0	725031	775030	750030.5	412	3.1767548348120094e-5	1.3066356132341534
AM2_0	725031	775030	750030.5	412	6.743961352657004e-6	-0.47172411130286834
AM2_4	725031	775030	750030.5	412	5.673758865248226e-6	NA
AM3_0	725031	775030	750030.5	412	4.6544143641997345e-5	-0.8237466138148646
AM4_4	725031	775030	750030.5	412	6.741509522021032e-5	1.235309325845266
AM5_0	725031	775030	750030.5	412	3.089110889110889e-5	NA
AM6_0	725031	775030	750030.5	412	4.495003209340198e-5	0.28612106668371173
AM7_0	725031	775030	750030.5	412	4.079584574614378e-5	-0.062318384093374785
AM8_4	725031	775030	750030.5	412	4.7515777250632326e-5	-0.5335685573548369
AM9_0	725031	775030	750030.5	412	4.532875145189653e-5	1.185948068756933
AM10_0	730031	780030	755030.5	408	2.8617722051247037e-5	0.09177425674897512
AM11_0	730031	780030	755030.5	408	3.1571552841229975e-5	-1.20739444485139
AM12_0	730031	780030	755030.5	408	9.533333333333335e-5	-0.7277218512072972
AM1_0	730031	780030	755030.5	408	1.5822128670425882e-5	NA
AM2_0	730031	780030	755030.5	408	0	NA
AM2_4	730031	780030	755030.5	408	5.673758865248226e-6	NA
AM3_0	730031	780030	755030.5	408	3.2367533534352756e-5	-1.6495708188541174
AM4_4	730031	780030	755030.5	408	5.031364594484799e-5	0.7170227702647517
AM5_0	730031	780030	755030.5	408	2.6224442224442224e-5	NA
AM6_0	730031	780030	755030.5	408	2.8158878542237024e-5	-0.5574373599721683
AM7_0	730031	780030	755030.5	408	2.7220730864560187e-5	-0.8050455884574396
AM8_4	730031	780030	755030.5	408	3.340662720731254e-5	-1.2220474084095012
AM9_0	730031	780030	755030.5	408	3.0012352346023743e-5	0.6887628431207887
AM10_0	735031	785030	760030.5	396	2.8617722051247037e-5	0.09177425674897512
AM11_0	735031	785030	760030.5	396	3.1571552841229975e-5	-1.20739444485139
AM12_0	735031	785030	760030.5	396	9.933333333333334e-5	-0.8067481712884391
AM1_0	735031	785030	760030.5	396	1.5822128670425882e-5	NA
AM2_0	735031	785030	760030.5	396	0	NA
AM2_4	735031	785030	760030.5	396	5.673758865248226e-6	NA
AM3_0	735031	785030	760030.5	396	3.2367533534352756e-5	-1.6495708188541174
AM4_4	735031	785030	760030.5	396	5.031364594484799e-5	0.7170227702647517
AM5_0	735031	785030	760030.5	396	2.6224442224442224e-5	NA
AM6_0	735031	785030	760030.5	396	2.8158878542237024e-5	-0.5574373599721683
AM7_0	735031	785030	760030.5	396	2.8054064197893518e-5	-1.1243570953065718
AM8_4	735031	785030	760030.5	396	3.2971844598616895e-5	-1.050412590887719
AM9_0	735031	785030	760030.5	396	3.0012352346023743e-5	0.6887628431207887
AM10_0	740031	790030	765030.5	412	2.8617722051247037e-5	0.09177425674897512
AM11_0	740031	790030	765030.5	412	3.323968149620074e-5	-1.5041219145993614
AM12_0	740031	790030	765030.5	412	7.488888888888889e-5	-0.8425617844254183
AM1_0	740031	790030	765030.5	412	1.5822128670425882e-5	NA
AM2_0	740031	790030	765030.5	412	8.695652173913043e-7	NA
AM2_4	740031	790030	765030.5	412	0	NA
AM3_0	740031	790030	765030.5	412	2.9688962105781326e-5	-1.1589659082167498
AM4_4	740031	790030	765030.5	412	4.356039919160124e-5	0.7170227702647517
AM5_0	740031	790030	765030.5	412	1.7919413919413917e-5	NA
AM6_0	740031	790030	765030.5	412	2.8158878542237024e-5	-0.5574373599721683
AM7_0	740031	790030	765030.5	412	2.8054064197893518e-5	-1.1243570953065718
AM8_4	740031	790030	765030.5	412	2.973766738342702e-5	-1.1110712411375885
AM9_0	740031	790030	765030.5	412	3.0012352346023743e-5	0.6887628431207887
AM10_0	745031	795030	770030.5	412	3.3180119602721055e-5	0.4338032129742879
AM11_0	745031	795030	770030.5	412	3.825517355629387e-5	-1.0352437360248274
AM12_0	745031	795030	770030.5	412	8.600000000000002e-5	-0.8706707434221069
AM1_0	745031	795030	770030.5	412	2.2474286362255257e-5	0.509838412335398
AM2_0	745031	795030	770030.5	412	8.695652173913043e-7	NA
AM2_4	745031	795030	770030.5	412	0	NA
AM3_0	745031	795030	770030.5	412	4.100209341891264e-5	-1.1589659082167498
AM4_4	745031	795030	770030.5	412	4.7799715430917485e-5	0.7544009677107316
AM5_0	745031	795030	770030.5	412	2.1919413919413923e-5	NA
AM6_0	745031	795030	770030.5	412	3.735587996048515e-5	-0.21307097670859634
AM7_0	745031	795030	770030.5	412	3.0194383781691366e-5	-0.8727909313126415
AM8_4	745031	795030	770030.5	412	3.845431238686765e-5	-0.826499480474147
AM9_0	745031	795030	770030.5	412	4.167740039241053e-5	0.4645852840177051
AM10_0	750031	800030	775030.5	402	3.3180119602721055e-5	0.4338032129742879
AM11_0	750031	800030	775030.5	402	3.843570224746086e-5	-0.8221838308152942
AM12_0	750031	800030	775030.5	402	5.655555555555557e-5	-0.8866186931635374
AM1_0	750031	800030	775030.5	402	2.2474286362255257e-5	0.509838412335398
AM2_0	750031	800030	775030.5	402	8.695652173913043e-7	NA
AM2_4	750031	800030	775030.5	402	0	NA
AM3_0	750031	800030	775030.5	402	4.100209341891264e-5	-1.1589659082167498
AM4_4	750031	800030	775030.5	402	4.7799715430917485e-5	0.7544009677107316
AM5_0	750031	800030	775030.5	402	2.1919413919413923e-5	NA
AM6_0	750031	800030	775030.5	402	3.921080316725808e-5	-0.38297407880813517
AM7_0	750031	800030	775030.5	402	3.0194383781691366e-5	-0.8727909313126415
AM8_4	750031	800030	775030.5	402	3.7999766932322194e-5	-0.6152219386112565
AM9_0	750031	800030	775030.5	402	4.167740039241053e-5	0.4645852840177051
AM10_0	755031	805030	780030.5	410	3.224286656020485e-5	0.4338032129742879
AM11_0	755031	805030	780030.5	410	4.3351339455780995e-5	-0.8221838308152942
AM12_0	755031	805030	780030.5	410	7.055555555555556e-5	-0.9910247732369928
AM1_0	755031	805030	780030.5	410	2.2474286362255257e-5	0.509838412335398
AM2_0	755031	805030	780030.5	410	8.695652173913043e-7	NA
AM2_4	755031	805030	780030.5	410	0	NA
AM3_0	755031	805030	780030.5	410	4.03532664394405e-5	-0.9223870480092051
AM4_4	755031	805030	780030.5	410	4.861670889496977e-5	0.2653458290959571
AM5_0	755031	805030	780030.5	410	3.6205128205128205e-5	NA
AM6_0	755031	805030	780030.5	410	4.29549674996577e-5	-0.38297407880813517
AM7_0	755031	805030	780030.5	410	3.28953294081689e-5	-0.826140143164885
AM8_4	755031	805030	780030.5	410	3.971319111221261e-5	-1.0062505941370625
AM9_0	755031	805030	780030.5	410	4.478851150352164e-5	-0.07418728015301447
AM10_0	760031	810030	785030.5	393	3.224286656020485e-5	0.4338032129742879
AM11_0	760031	810030	785030.5	393	4.363536031874923e-5	-1.0007058311204773
AM12_0	760031	810030	785030.5	393	4.833333333333334e-5	-0.9547117542581577
AM1_0	760031	810030	785030.5	393	2.334385157964656e-5	-0.17488489386252568
AM2_0	760031	810030	785030.5	393	8.695652173913043e-7	NA
AM2_4	760031	810030	785030.5	393	0	NA
AM3_0	760031	810030	785030.5	393	4.03532664394405e-5	-0.9223870480092051
AM4_4	760031	810030	785030.5	393	4.575956603782691e-5	0.2653458290959571
AM5_0	760031	810030	785030.5	393	2.8952380952380952e-5	NA
AM6_0	760031	810030	785030.5	393	3.956875028416104e-5	-0.6732981624769373
AM7_0	760031	810030	785030.5	393	3.28953294081689e-5	-0.826140143164885
AM8_4	760031	810030	785030.5	393	3.9268746667768166e-5	-0.830224870331028
AM9_0	760031	810030	785030.5	393	4.478851150352164e-5	-0.07418728015301447
AM10_0	765031	815030	790030.5	351	2.5396305713644004e-5	0.4338032129742879
AM11_0	765031	815030	790030.5	351	3.708878089173502e-5	-1.0090284049888258
AM12_0	765031	815030	790030.5	351	4.833333333333334e-5	-0.9547117542581577
AM1_0	765031	815030	790030.5	351	2.106221165094781e-5	-0.17488489386252568
AM2_0	765031	815030	790030.5	351	8.695652173913043e-7	NA
AM2_4	765031	815030	790030.5	351	0	NA
AM3_0	765031	815030	790030.5	351	3.249612358229764e-5	-0.9223870480092051
AM4_4	765031	815030	790030.5	351	3.552579980406068e-5	0.2653458290959571
AM5_0	765031	815030	790030.5	351	2.4952380952380953e-5	NA
AM6_0	765031	815030	790030.5	351	3.656082028689552e-5	-0.6732981624769373
AM7_0	765031	815030	790030.5	351	2.3209356447577947e-5	-0.826140143164885
AM8_4	765031	815030	790030.5	351	3.4730339791035635e-5	-1.006942859380336
AM9_0	765031	815030	790030.5	351	3.696247610852073e-5	-0.07418728015301447
AM10_0	770031	820030	795030.5	392	3.2136387812138575e-5	-0.7246646458967314
AM11_0	770031	820030	795030.5	392	4.230685304170167e-5	-1.2023281007713376
AM12_0	770031	820030	795030.5	392	9.323809523809525e-5	-0.9242954735661639
AM1_0	770031	820030	795030.5	392	2.076656956583204e-5	0.39188124857079976
AM2_0	770031	820030	795030.5	392	8.695652173913043e-7	NA
AM2_4	770031	820030	795030.5	392	0	NA
AM3_0	770031	820030	795030.5	392	3.166687288653733e-5	-1.208741598380311
AM4_4	770031	820030	795030.5	392	4.017127207158167e-5	-0.4739237218315125
AM5_0	770031	820030	795030.5	392	4.579448621553885e-5	1.2118584767898528
AM6_0	770031	820030	795030.5	392	3.9363516907414796e-5	-0.2731024009828653
AM7_0	770031	820030	795030.5	392	2.874425135456588e-5	-1.0585453911914446
AM8_4	770031	820030	795030.5	392	3.550473041210838e-5	-0.910723271599383
AM9_0	770031	820030	795030.5	392	4.751013616445451e-5	0.16973376718245434
AM10_0	775031	825030	800030.5	358	2.6674083402465746e-5	-0.7246646458967314
AM11_0	775031	825030	800030.5	358	4.04777231945243e-5	-1.2919851537072427
AM12_0	775031	825030	800030.5	358	9.323809523809525e-5	-0.9242954735661639
AM1_0	775031	825030	800030.5	358	2.1365997497681313e-5	-0.02989164265577253
AM2_0	775031	825030	800030.5	358	8.695652173913043e-7	NA
AM2_4	775031	825030	800030.5	358	0	NA
AM3_0	775031	825030	800030.5	358	2.9848691068355508e-5	-1.208741598380311
AM4_4	775031	825030	800030.5	358	3.5925118225427826e-5	-0.43774998755218086
AM5_0	775031	825030	800030.5	358	4.579448621553885e-5	1.2118584767898528
AM6_0	775031	825030	800030.5	358	3.635943527476173e-5	-0.2731024009828653
AM7_0	775031	825030	800030.5	358	2.579376826277844e-5	-0.8876119813275106
AM8_4	775031	825030	800030.5	358	3.107243492943276e-5	-0.7242656284956471
AM9_0	775031	825030	800030.5	358	4.5843469497787844e-5	0.16973376718245434
AM10_0	780031	830030	805030.5	356	2.572170245008479e-5	-0.7246646458967314
AM11_0	780031	830030	805030.5	356	3.819314665994776e-5	-1.2899948911328314
AM12_0	780031	830030	805030.5	356	1.1546031746031748e-4	-0.9565934889875993
AM1_0	780031	830030	805030.5	356	2.2365997497681317e-5	-0.41047143260265895
AM2_0	780031	830030	805030.5	356	4.115942028985507e-6	-0.9976006648242418
AM2_4	780031	830030	805030.5	356	0	NA
AM3_0	780031	830030	805030.5	356	2.9848691068355508e-5	-1.208741598380311
AM4_4	780031	830030	805030.5	356	3.5925118225427826e-5	-0.43774998755218086
AM5_0	780031	830030	805030.5	356	4.579448621553885e-5	1.2118584767898528
AM6_0	780031	830030	805030.5	356	3.5003879719206176e-05	0.03476973789845767
AM7_0	780031	830030	805030.5	356	2.679376826277844e-5	-1.134582149675187
AM8_4	780031	830030	805030.5	356	2.7710727671173775e-5	-0.6506277791504814
AM9_0	780031	830030	805030.5	356	4.684346949778785e-5	-0.3304926171558502
AM10_0	785031	835030	810030.5	377	3.285067352642429e-5	-0.7246646458967314
AM11_0	785031	835030	810030.5	377	4.098839473821471e-5	-1.2899948911328314
AM12_0	785031	835030	810030.5	377	1.2568253968253969e-4	-0.7914204071570412
AM1_0	785031	835030	810030.5	377	2.5554403294782762e-5	-0.41047143260265895
AM2_0	785031	835030	810030.5	377	4.115942028985507e-6	-0.9976006648242418
AM2_4	785031	835030	810030.5	377	0	NA
AM3_0	785031	835030	810030.5	377	3.5933347153011595e-5	-1.270471703558601
AM4_4	785031	835030	810030.5	377	4.0108124761375536e-5	-0.43774998755218086
AM5_0	785031	835030	810030.5	377	4.579448621553885e-5	1.2118584767898528
AM6_0	785031	835030	810030.5	377	3.657122665798169e-5	0.03476973789845767
AM7_0	785031	835030	810030.5	377	3.112977539290322e-5	-0.8664395796454848
AM8_4	785031	835030	810030.5	377	3.294966796329934e-5	-0.7566095006145592
AM9_0	785031	835030	810030.5	377	5.030667296099131e-5	-0.3304926171558502
AM10_0	790031	840030	815030.5	364	3.285067352642429e-5	-0.7246646458967314
AM11_0	790031	840030	815030.5	364	3.932026608324395e-5	-1.028681372594421
AM12_0	790031	840030	815030.5	364	1.306825396825397e-4	-0.8246747090438817
AM1_0	790031	840030	815030.5	364	2.5554403294782762e-5	-0.41047143260265895
AM2_0	790031	840030	815030.5	364	3.2463768115942027e-6	NA
AM2_4	790031	840030	815030.5	364	0	NA
AM3_0	790031	840030	815030.5	364	3.747180869147313e-5	-1.4761061794519332
AM4_4	790031	840030	815030.5	364	4.0108124761375536e-5	-0.43774998755218086
AM5_0	790031	840030	815030.5	364	4.162781954887218e-5	1.2118584767898528
AM6_0	790031	840030	815030.5	364	3.657122665798169e-5	0.03476973789845767
AM7_0	790031	840030	815030.5	364	3.3431816209229746e-5	-0.9751553805255517
AM8_4	790031	840030	815030.5	364	3.294966796329934e-5	-0.7566095006145592
AM9_0	790031	840030	815030.5	364	5.030667296099131e-5	-0.3304926171558502
AM10_0	795031	845030	820030.5	374	3.44884771235967e-5	-1.4045552087186335
AM11_0	795031	845030	820030.5	374	3.4168868488454556e-5	-1.4967816097925046
AM12_0	795031	845030	820030.5	374	1.369047619047619e-4	-0.8141853359302598
AM1_0	795031	845030	820030.5	374	2.144192814263593e-5	-0.5981933649009828
AM2_0	795031	845030	820030.5	374	4.115942028985507e-6	-0.9976006648242418
AM2_4	795031	845030	820030.5	374	8.695652173913043e-7	NA
AM3_0	795031	845030	820030.5	374	3.9646976518814866e-5	-1.6380273615170167
AM4_4	795031	845030	820030.5	374	4.724022085510846e-5	-1.103951314246286
AM5_0	795031	845030	820030.5	374	7.007226399331662e-5	1.2118584767898528
AM6_0	795031	845030	820030.5	374	2.842685681868093e-5	-0.27510282237830397
AM7_0	795031	845030	820030.5	374	3.468325683654695e-5	-1.3362593921682366
AM8_4	795031	845030	820030.5	374	3.264500921675654e-5	-1.024723123251377
AM9_0	795031	845030	820030.5	374	4.338909966207927e-5	-0.3368320029078658
AM10_0	800031	850030	825030.5	388	3.44884771235967e-5	-1.4045552087186335
AM11_0	800031	850030	825030.5	388	3.528066056653877e-5	-1.526489658941697
AM12_0	800031	850030	825030.5	388	1.369047619047619e-4	-0.8141853359302598
AM1_0	800031	850030	825030.5	388	2.144192814263593e-5	-0.5981933649009828
AM2_0	800031	850030	825030.5	388	4.115942028985507e-6	-0.9976006648242418
AM2_4	800031	850030	825030.5	388	8.695652173913043e-7	NA
AM3_0	800031	850030	825030.5	388	3.9646976518814866e-5	-1.6380273615170167
AM4_4	800031	850030	825030.5	388	4.724022085510846e-5	-1.103951314246286
AM5_0	800031	850030	825030.5	388	7.007226399331662e-5	1.2118584767898528
AM6_0	800031	850030	825030.5	388	2.603139307136746e-5	0.5087215490528434
AM7_0	800031	850030	825030.5	388	3.468325683654695e-5	-1.3362593921682366
AM8_4	800031	850030	825030.5	388	3.264500921675654e-5	-1.024723123251377
AM9_0	800031	850030	825030.5	388	4.338909966207927e-5	-0.3368320029078658
AM10_0	805031	855030	830030.5	389	3.3377366012485595e-5	-1.4045552087186335
AM11_0	805031	855030	830030.5	389	2.896242595562123e-5	-1.526489658941697
AM12_0	805031	855030	830030.5	389	1.5134920634920636e-4	-0.6195177697086818
AM1_0	805031	855030	830030.5	389	2.144192814263593e-5	-0.5981933649009828
AM2_0	805031	855030	830030.5	389	4.115942028985507e-6	-0.9976006648242418
AM2_4	805031	855030	830030.5	389	8.695652173913043e-7	NA
AM3_0	805031	855030	830030.5	389	3.847762168010519e-5	-1.7644195399042955
AM4_4	805031	855030	830030.5	389	4.224022085510846e-5	NA
AM5_0	805031	855030	830030.5	389	5.5786549707602345e-5	1.2118584767898528
AM6_0	805031	855030	830030.5	389	2.1110758150732538e-5	0.5087215490528434
AM7_0	805031	855030	830030.5	389	3.0871200098958294e-5	-1.4808618665776925
AM8_4	805031	855030	830030.5	389	3.0162354267635356e-5	-0.46776603672871314
AM9_0	805031	855030	830030.5	389	4.1970296243275854e-5	0.06204413239533347
AM10_0	810031	860030	835030.5	416	4.8524757891682055e-5	-0.3866762057578078
AM11_0	810031	860030	835030.5	416	4.301518832055924e-5	-0.9767202745722707
AM12_0	810031	860030	835030.5	416	1.606825396825397e-4	-0.5316970664538846
AM1_0	810031	860030	835030.5	416	3.0720354468585e-5	0.5799376211833349
AM2_0	810031	860030	835030.5	416	4.115942028985507e-6	-0.9976006648242418
AM2_4	810031	860030	835030.5	416	3.726708074534161e-6	NA
AM3_0	810031	860030	835030.5	416	5.163361511196069e-5	-1.0361744244274709
AM4_4	810031	860030	835030.5	416	5.012257379628493e-5	NA
AM5_0	810031	860030	835030.5	416	6.89582668793195e-5	1.2118584767898528
AM6_0	810031	860030	835030.5	416	2.850323514713687e-5	1.6498067532734835
AM7_0	810031	860030	835030.5	416	4.409427444255349e-5	-1.0013136689105184
AM8_4	810031	860030	835030.5	416	4.074236031724213e-5	0.25860388282269287
AM9_0	810031	860030	835030.5	416	5.433138939384268e-5	0.5808380092660806
AM10_0	815031	865030	840030.5	462	4.8524757891682055e-5	-0.3866762057578078
AM11_0	815031	865030	840030.5	462	4.2598521653892576e-5	-0.7778692549680123
AM12_0	815031	865030	840030.5	462	1.6468253968253969e-4	-0.5942001958890125
AM1_0	815031	865030	840030.5	462	3.1831465579696114e-5	0.5799376211833349
AM2_0	815031	865030	840030.5	462	4.115942028985507e-6	-0.9976006648242418
AM2_4	815031	865030	840030.5	462	3.726708074534161e-6	NA
AM3_0	815031	865030	840030.5	462	5.163361511196069e-5	-1.0361744244274709
AM4_4	815031	865030	840030.5	462	5.5537958411669547e-5	-0.34095111630977454
AM5_0	815031	865030	840030.5	462	6.89582668793195e-5	1.2118584767898528
AM6_0	815031	865030	840030.5	462	2.850323514713687e-5	1.6498067532734835
AM7_0	815031	865030	840030.5	462	4.5725480116312355e-5	-1.120140826995979
AM8_4	815031	865030	840030.5	462	4.170621929684324e-5	-0.05630103207255981
AM9_0	815031	865030	840030.5	462	5.433138939384268e-5	0.5808380092660806
AM10_0	820031	870030	845030.5	443	3.9976251128487415e-5	1.1510875861267247
AM11_0	820031	870030	845030.5	443	3.28196996967226e-5	-0.45453247709423245
AM12_0	820031	870030	845030.5	443	1.5303174603174604e-4	-0.46592429480816805
AM1_0	820031	870030	845030.5	443	3.0493248241478776e-5	-0.11236955613401822
AM2_0	820031	870030	845030.5	443	7.516908212560386e-6	-1.3568338924675059
AM2_4	820031	870030	845030.5	443	5.357913748293026e-6	-1.3020291441763252
AM3_0	820031	870030	845030.5	443	4.738235272418181e-5	-1.137407815185755
AM4_4	820031	870030	845030.5	443	4.33940589674605e-5	0.08874538421921421
AM5_0	820031	870030	845030.5	443	6.909400729988966e-5	2.0657893233032714
AM6_0	820031	870030	845030.5	443	1.9705175691101314e-5	1.5772445822897188
AM7_0	820031	870030	845030.5	443	3.3874511230683656e-5	-1.0509361800129409
AM8_4	820031	870030	845030.5	443	3.346361162452738e-5	-0.6138895312571377
AM9_0	820031	870030	845030.5	443	2.90247628142365e-5	-0.08303521142025837
AM10_0	825031	875030	850030.5	484	3.9976251128487415e-5	1.1510875861267247
AM11_0	825031	875030	850030.5	484	3.190559858065677e-5	-0.2199326873346492
AM12_0	825031	875030	850030.5	484	1.9015873015873017e-4	-0.3475823316476896
AM1_0	825031	875030	850030.5	484	2.871734972139421e-5	0.4095388982267179
AM2_0	825031	875030	850030.5	484	9.292806732644953e-6	-1.459337791968391
AM2_4	825031	875030	850030.5	484	5.357913748293026e-6	-1.3020291441763252
AM3_0	825031	875030	850030.5	484	4.738235272418181e-5	-1.137407815185755
AM4_4	825031	875030	850030.5	484	4.625120182460336e-5	0.08874538421921421
AM5_0	825031	875030	850030.5	484	7.195115015703251e-5	2.0657893233032714
AM6_0	825031	875030	850030.5	484	1.9705175691101314e-5	1.5772445822897188
AM7_0	825031	875030	850030.5	484	3.649645740045591e-5	-1.4542603462892598
AM8_4	825031	875030	850030.5	484	3.346361162452738e-5	-0.6138895312571377
AM9_0	825031	875030	850030.5	484	2.90247628142365e-5	-0.08303521142025837
AM10_0	830031	880030	855030.5	481	5.083887509327918e-5	0.6654747239472865
AM11_0	830031	880030	855030.5	481	3.6092733083580743e-5	0.1296862805445051
AM12_0	830031	880030	855030.5	481	1.6793650793650794e-4	-0.23720161858561298
AM1_0	830031	880030	855030.5	481	3.279671480075929e-5	NA
AM2_0	830031	880030	855030.5	481	6.04642992105075e-6	-1.5435483178164213
AM2_4	830031	880030	855030.5	481	5.357913748293026e-6	-1.3020291441763252
AM3_0	830031	880030	855030.5	481	6.470949965132873e-5	-0.4843257482366456
AM4_4	830031	880030	855030.5	481	5.2133554765779834e-5	0.08874538421921421
AM5_0	830031	880030	855030.5	481	7.480829301417538e-5	2.0657893233032714
AM6_0	830031	880030	855030.5	481	3.226932412732112e-5	0.8950810970123728
AM7_0	830031	880030	855030.5	481	4.944148256499327e-5	-1.176157586198532
AM8_4	830031	880030	855030.5	481	3.852997318059145e-5	-0.8268418481930004
AM9_0	830031	880030	855030.5	481	4.003156838141359e-5	0.7321128652283694
AM10_0	835031	885030	860030.5	457	4.370990401693968e-5	0.6654747239472865
AM11_0	835031	885030	860030.5	457	3.4640919348748145e-5	-0.7178228441374478
AM12_0	835031	885030	860030.5	457	1.6582539682539682e-4	-0.2940648650303464
AM1_0	835031	885030	860030.5	457	2.9608309003657838e-5	NA
AM2_0	835031	885030	860030.5	457	1.383570793884242e-5	-1.2774952376012698
AM2_4	835031	885030	860030.5	457	5.357913748293026e-6	-1.3020291441763252
AM3_0	835031	885030	860030.5	457	5.995817690000599e-5	-0.5734882073045178
AM4_4	835031	885030	860030.5	457	4.7950548229832116e-5	0.08874538421921421
AM5_0	835031	885030	860030.5	457	7.480829301417538e-5	2.0657893233032714
AM6_0	835031	885030	860030.5	457	3.129021248266325e-5	0.44820471449038485
AM7_0	835031	885030	860030.5	457	4.590334777529402e-5	-1.251577307700545
AM8_4	835031	885030	860030.5	457	3.329103288846589e-5	-0.72820269796788
AM9_0	835031	885030	860030.5	457	3.6568364918210124e-5	0.7321128652283694
AM10_0	840031	890030	865030.5	432	4.370990401693968e-5	0.6654747239472865
AM11_0	840031	890030	865030.5	432	3.4640919348748145e-5	-0.7178228441374478
AM12_0	840031	890030	865030.5	432	1.5582539682539685e-4	-0.19756641297940858
AM1_0	840031	890030	865030.5	432	2.9608309003657838e-5	NA
AM2_0	840031	890030	865030.5	432	1.383570793884242e-5	-1.2774952376012698
AM2_4	840031	890030	865030.5	432	5.357913748293026e-6	-1.3020291441763252
AM3_0	840031	890030	865030.5	432	5.8419715361544447e-5	-0.39013539542590525
AM4_4	840031	890030	865030.5	432	4.7950548229832116e-5	0.08874538421921421
AM5_0	840031	890030	865030.5	432	7.230829301417537e-5	2.0657893233032714
AM6_0	840031	890030	865030.5	432	3.129021248266325e-5	0.44820471449038485
AM7_0	840031	890030	865030.5	432	4.523251263272636e-5	-1.2886076052465258
AM8_4	840031	890030	865030.5	432	3.329103288846589e-5	-0.72820269796788
AM9_0	840031	890030	865030.5	432	3.6568364918210124e-5	0.7321128652283694
