pop1	pop2	msl_type	window_start	window_end	window_mid	n_snps	dxy	fst
AM4_4	AM8_4	MSL4-MSL4	850031	900030	875030.5	407	0.023123322138652876	1
AM10_0	AM11_0	MSL0-MSL0	855031	905030	880030.5	371	0.0045068525820116155	0.0037493820355867335
AM10_0	AM12_0	MSL0-MSL0	855031	905030	880030.5	371	0.01159306816732975	0.09592428255311343
AM10_0	AM1_0	MSL0-MSL0	855031	905030	880030.5	371	0.004035012722472526	0.02114410224223884
AM10_0	AM2_0	MSL0-MSL0	855031	905030	880030.5	371	0.008360769084919778	0.5658512583724968
AM10_0	AM3_0	MSL0-MSL0	855031	905030	880030.5	371	0.006653432259460213	0.16015475909803448
AM10_0	AM5_0	MSL0-MSL0	855031	905030	880030.5	371	0.0073064699922257	0.19921267268858814
AM10_0	AM6_0	MSL0-MSL0	855031	905030	880030.5	371	0.004136403734363886	8.528770890577145e-4
AM10_0	AM7_0	MSL0-MSL0	855031	905030	880030.5	371	0.005673162456242489	0.024814341493843844
AM10_0	AM9_0	MSL0-MSL0	855031	905030	880030.5	371	0.003580977870061783	0
AM11_0	AM12_0	MSL0-MSL0	855031	905030	880030.5	371	0.011424469004643766	0.11167580051973892
AM11_0	AM1_0	MSL0-MSL0	855031	905030	880030.5	371	0.0037210264732168803	0
AM11_0	AM2_0	MSL0-MSL0	855031	905030	880030.5	371	0.008097705420094506	0.6096371571668749
AM11_0	AM3_0	MSL0-MSL0	855031	905030	880030.5	371	0.006578947571443691	0.18989060732167826
AM11_0	AM5_0	MSL0-MSL0	855031	905030	880030.5	371	0.006601296143894832	0.18806340070419666
AM11_0	AM6_0	MSL0-MSL0	855031	905030	880030.5	371	0.004047754411289212	3.6609602113745675e-4
AM11_0	AM7_0	MSL0-MSL0	855031	905030	880030.5	371	0.0057212928079892955	0.04878172276229959
AM11_0	AM9_0	MSL0-MSL0	855031	905030	880030.5	371	0.003926844419599799	0.020589652015229845
AM12_0	AM1_0	MSL0-MSL0	855031	905030	880030.5	371	0.011630979973756178	0.12054794520547948
AM12_0	AM2_0	MSL0-MSL0	855031	905030	880030.5	371	0.012975413226715152	0.12258538007282886
AM12_0	AM3_0	MSL0-MSL0	855031	905030	880030.5	371	0.014161923026188954	0.12034188034188037
AM12_0	AM5_0	MSL0-MSL0	855031	905030	880030.5	371	0.013036151406624945	0.1045751633986928
AM12_0	AM6_0	MSL0-MSL0	855031	905030	880030.5	371	0.011562729175275281	0.11664007445818374
AM12_0	AM7_0	MSL0-MSL0	855031	905030	880030.5	371	0.011921691905448568	0.11193967947487314
AM12_0	AM9_0	MSL0-MSL0	855031	905030	880030.5	371	0.011008002821496403	0.1088154269972452
AM1_0	AM2_0	MSL0-MSL0	855031	905030	880030.5	371	0.007383918393933049	0.7036715874689192
AM1_0	AM3_0	MSL0-MSL0	855031	905030	880030.5	371	0.006022018605051818	0.19235773839967746
AM1_0	AM5_0	MSL0-MSL0	855031	905030	880030.5	371	0.00571667417074135	NA
AM1_0	AM6_0	MSL0-MSL0	855031	905030	880030.5	371	0.003356230269310492	0
AM1_0	AM7_0	MSL0-MSL0	855031	905030	880030.5	371	0.005277471461071591	0.07748860339948424
AM1_0	AM9_0	MSL0-MSL0	855031	905030	880030.5	371	0.0035518966776609154	NA
AM2_0	AM3_0	MSL0-MSL0	855031	905030	880030.5	371	0.007917123626519324	0.30172529198593157
AM2_0	AM5_0	MSL0-MSL0	855031	905030	880030.5	371	0.008656483990465045	0.6224885748272097
AM2_0	AM6_0	MSL0-MSL0	855031	905030	880030.5	371	0.0076968030021835904	0.6191949216884133
AM2_0	AM7_0	MSL0-MSL0	855031	905030	880030.5	371	0.008463471950179356	0.43294588247221194
AM2_0	AM9_0	MSL0-MSL0	855031	905030	880030.5	371	0.007666328157929054	0.6708890977910471
AM3_0	AM5_0	MSL0-MSL0	855031	905030	880030.5	371	0.010054033814364392	0.3137375990532025
AM3_0	AM6_0	MSL0-MSL0	855031	905030	880030.5	371	0.006145751315682662	0.14040622109233253
AM3_0	AM7_0	MSL0-MSL0	855031	905030	880030.5	371	0.007648908425200705	0.11607067954746257
AM3_0	AM9_0	MSL0-MSL0	855031	905030	880030.5	371	0.005962287626374314	0.17557080288397495
AM5_0	AM6_0	MSL0-MSL0	855031	905030	880030.5	371	0.006582039403216943	0.19739291444375104
AM5_0	AM7_0	MSL0-MSL0	855031	905030	880030.5	371	0.008004421077913855	0.21922030291195674
AM5_0	AM9_0	MSL0-MSL0	855031	905030	880030.5	371	0.007264083392588167	NA
AM6_0	AM7_0	MSL0-MSL0	855031	905030	880030.5	371	0.005329978260782888	0.02667801206486133
AM6_0	AM9_0	MSL0-MSL0	855031	905030	880030.5	371	0.0034509113040043665	0.011366973978701483
AM7_0	AM9_0	MSL0-MSL0	855031	905030	880030.5	371	0.004741259102523262	0.01666791041986452
AM2_4	AM4_4	MSL4-MSL4	855031	905030	880030.5	371	0.030327947834853913	1
AM2_4	AM8_4	MSL4-MSL4	855031	905030	880030.5	371	0.00314670662019227	0.17720280791761223
AM4_4	AM8_4	MSL4-MSL4	855031	905030	880030.5	371	0.030766316664629343	1
AM10_0	AM11_0	MSL0-MSL0	860031	910030	885030.5	339	0.003968641746216207	0.00961071656267183
AM10_0	AM12_0	MSL0-MSL0	860031	910030	885030.5	339	0.011208738775182274	0.0881543195256811
AM10_0	AM1_0	MSL0-MSL0	860031	910030	885030.5	339	0.0034321424095396166	NA
AM10_0	AM2_0	MSL0-MSL0	860031	910030	885030.5	339	0.008670168374548481	0.5726575560092255
AM10_0	AM3_0	MSL0-MSL0	860031	910030	885030.5	339	0.0065201679741675265	0.20686217710549468
AM10_0	AM5_0	MSL0-MSL0	860031	910030	885030.5	339	0.006313473308855577	NA
AM10_0	AM6_0	MSL0-MSL0	860031	910030	885030.5	339	0.006691197531314102	0
AM10_0	AM7_0	MSL0-MSL0	860031	910030	885030.5	339	0.005096983570030303	0.026509938867297515
AM10_0	AM9_0	MSL0-MSL0	860031	910030	885030.5	339	0.003025896101758851	NA
AM11_0	AM12_0	MSL0-MSL0	860031	910030	885030.5	339	0.010354600156496896	0.10058319168737921
AM11_0	AM1_0	MSL0-MSL0	860031	910030	885030.5	339	0.003171751414317508	0
AM11_0	AM2_0	MSL0-MSL0	860031	910030	885030.5	339	0.007915204548932823	0.6585356215011031
AM11_0	AM3_0	MSL0-MSL0	860031	910030	885030.5	339	0.006190932911790958	0.25458806483109947
AM11_0	AM5_0	MSL0-MSL0	860031	910030	885030.5	339	0.0050851792946952	0.2458237220716856
AM11_0	AM6_0	MSL0-MSL0	860031	910030	885030.5	339	0.006654181120098832	0.0021132619071797414
AM11_0	AM7_0	MSL0-MSL0	860031	910030	885030.5	339	0.004836354918164222	0.060497357868617
AM11_0	AM9_0	MSL0-MSL0	860031	910030	885030.5	339	0.0030698081208250174	0.03820563321791204
AM12_0	AM1_0	MSL0-MSL0	860031	910030	885030.5	339	0.010706678837669254	0.10289389067524116
AM12_0	AM2_0	MSL0-MSL0	860031	910030	885030.5	339	0.014045428077357425	0.10646101939992769
AM12_0	AM3_0	MSL0-MSL0	860031	910030	885030.5	339	0.013274406752667622	0.10268752507019654
AM12_0	AM5_0	MSL0-MSL0	860031	910030	885030.5	339	0.01258091438342222	0.1045751633986928
AM12_0	AM6_0	MSL0-MSL0	860031	910030	885030.5	339	0.013966696206653348	0.09880716478222015
AM12_0	AM7_0	MSL0-MSL0	860031	910030	885030.5	339	0.011169030856464233	0.09826863111510359
AM12_0	AM9_0	MSL0-MSL0	860031	910030	885030.5	339	0.010302644538319548	0.1045751633986928
AM1_0	AM2_0	MSL0-MSL0	860031	910030	885030.5	339	0.0068801566256161744	NA
AM1_0	AM3_0	MSL0-MSL0	860031	910030	885030.5	339	0.006021246375009332	0.2513052755314977
AM1_0	AM5_0	MSL0-MSL0	860031	910030	885030.5	339	0.004321439142867714	NA
AM1_0	AM6_0	MSL0-MSL0	860031	910030	885030.5	339	0.0032380348089169524	0
AM1_0	AM7_0	MSL0-MSL0	860031	910030	885030.5	339	0.004710673170778997	0.0874181554333863
AM1_0	AM9_0	MSL0-MSL0	860031	910030	885030.5	339	0.0030158533723300155	NA
AM2_0	AM3_0	MSL0-MSL0	860031	910030	885030.5	339	0.007629310065227224	0.2582466179340228
AM2_0	AM5_0	MSL0-MSL0	860031	910030	885030.5	339	0.009021126535482565	0.6934743879277431
AM2_0	AM6_0	MSL0-MSL0	860031	910030	885030.5	339	0.010544573090296938	0.6756756359866881
AM2_0	AM7_0	MSL0-MSL0	860031	910030	885030.5	339	0.008647124746251343	0.46476675441581894
AM2_0	AM9_0	MSL0-MSL0	860031	910030	885030.5	339	0.007767702372671076	NA
AM3_0	AM5_0	MSL0-MSL0	860031	910030	885030.5	339	0.008979591100334134	0.37529819281983273
AM3_0	AM6_0	MSL0-MSL0	860031	910030	885030.5	339	0.009219814394815281	0.1815479979357231
AM3_0	AM7_0	MSL0-MSL0	860031	910030	885030.5	339	0.007114051434800125	0.13785652199818685
AM3_0	AM9_0	MSL0-MSL0	860031	910030	885030.5	339	0.005500850640603541	0.23127424750211256
AM5_0	AM6_0	MSL0-MSL0	860031	910030	885030.5	339	0.00860539067370187	NA
AM5_0	AM7_0	MSL0-MSL0	860031	910030	885030.5	339	0.006873942651974689	0.28963924243408185
AM5_0	AM9_0	MSL0-MSL0	860031	910030	885030.5	339	0.0060775727294966565	NA
AM6_0	AM7_0	MSL0-MSL0	860031	910030	885030.5	339	0.007934089928815963	0.02837263632809318
AM6_0	AM9_0	MSL0-MSL0	860031	910030	885030.5	339	0.00604908587203333	NA
AM7_0	AM9_0	MSL0-MSL0	860031	910030	885030.5	339	0.003866471516115275	0.023857716409194412
AM2_4	AM4_4	MSL4-MSL4	860031	910030	885030.5	339	0.03380619302176712	1
AM2_4	AM8_4	MSL4-MSL4	860031	910030	885030.5	339	0.002372579955825317	0.10280354728640011
AM4_4	AM8_4	MSL4-MSL4	860031	910030	885030.5	339	0.033841732377359435	1
AM10_0	AM11_0	MSL0-MSL0	865031	915030	890030.5	319	0.004231465702919267	0.00961071656267183
AM10_0	AM12_0	MSL0-MSL0	865031	915030	890030.5	319	0.01218471676904238	0.09303066255371878
AM10_0	AM1_0	MSL0-MSL0	865031	915030	890030.5	319	0.0038088008173500294	0.01665889769404844
AM10_0	AM2_0	MSL0-MSL0	865031	915030	890030.5	319	0.00924625929644539	0.5726575560092255
AM10_0	AM3_0	MSL0-MSL0	865031	915030	890030.5	319	0.00683370795353529	0.20686217710549468
AM10_0	AM5_0	MSL0-MSL0	865031	915030	890030.5	319	0.006740059343237711	NA
AM10_0	AM6_0	MSL0-MSL0	865031	915030	890030.5	319	0.007616466853229826	0
AM10_0	AM7_0	MSL0-MSL0	865031	915030	890030.5	319	0.007283318022791691	0.15907362798489352
AM10_0	AM9_0	MSL0-MSL0	865031	915030	890030.5	319	0.0032377088288819706	NA
AM11_0	AM12_0	MSL0-MSL0	865031	915030	890030.5	319	0.011258094116221664	0.10640564263326055
AM11_0	AM1_0	MSL0-MSL0	865031	915030	890030.5	319	0.003529936136656082	0
AM11_0	AM2_0	MSL0-MSL0	865031	915030	890030.5	319	0.008437660294736969	0.6585356215011031
AM11_0	AM3_0	MSL0-MSL0	865031	915030	890030.5	319	0.006476986069328405	0.25458806483109947
AM11_0	AM5_0	MSL0-MSL0	865031	915030	890030.5	319	0.005420834693684982	0.2458237220716856
AM11_0	AM6_0	MSL0-MSL0	865031	915030	890030.5	319	0.007576990879807561	0.0053149664246038165
AM11_0	AM7_0	MSL0-MSL0	865031	915030	890030.5	319	0.006970102252680892	0.1908883060344434
AM11_0	AM9_0	MSL0-MSL0	865031	915030	890030.5	319	0.0032846946892827683	0.03820563321791204
AM12_0	AM1_0	MSL0-MSL0	865031	915030	890030.5	319	0.011839976167701004	0.1072669977198741
AM12_0	AM2_0	MSL0-MSL0	865031	915030	890030.5	319	0.015204012171403476	0.11235223504038738
AM12_0	AM3_0	MSL0-MSL0	865031	915030	890030.5	319	0.014255997865269389	0.10898254576415496
AM12_0	AM5_0	MSL0-MSL0	865031	915030	890030.5	319	0.013645412558456037	NA
AM12_0	AM6_0	MSL0-MSL0	865031	915030	890030.5	319	0.015618826530121645	0.102670199702726
AM12_0	AM7_0	MSL0-MSL0	865031	915030	890030.5	319	0.01397823819795193	0.2320691165988468
AM12_0	AM9_0	MSL0-MSL0	865031	915030	890030.5	319	0.011258800626060689	NA
AM1_0	AM2_0	MSL0-MSL0	865031	915030	890030.5	319	0.007503543701038174	0.7526678732259546
AM1_0	AM3_0	MSL0-MSL0	865031	915030	890030.5	319	0.006460934842146022	0.24716110523247645
AM1_0	AM5_0	MSL0-MSL0	865031	915030	890030.5	319	0.004768745397547344	NA
AM1_0	AM6_0	MSL0-MSL0	865031	915030	890030.5	319	0.00407164680481651	0
AM1_0	AM7_0	MSL0-MSL0	865031	915030	890030.5	319	0.00707994005476843	0.21282731976792438
AM1_0	AM9_0	MSL0-MSL0	865031	915030	890030.5	319	0.0033629777606086664	NA
AM2_0	AM3_0	MSL0-MSL0	865031	915030	890030.5	319	0.008015025958264381	0.2582466179340228
AM2_0	AM5_0	MSL0-MSL0	865031	915030	890030.5	319	0.00962657126940757	0.6934743879277431
AM2_0	AM6_0	MSL0-MSL0	865031	915030	890030.5	319	0.011729818347217901	0.6240962302174344
AM2_0	AM7_0	MSL0-MSL0	865031	915030	890030.5	319	0.011068567886179688	0.5039399507734197
AM2_0	AM9_0	MSL0-MSL0	865031	915030	890030.5	319	0.008313260064397138	NA
AM3_0	AM5_0	MSL0-MSL0	865031	915030	890030.5	319	0.009454434454434455	0.37529819281983273
AM3_0	AM6_0	MSL0-MSL0	865031	915030	890030.5	319	0.010194446014258373	0.1721380284637335
AM3_0	AM7_0	MSL0-MSL0	865031	915030	890030.5	319	0.009286927501189179	0.23570619480223678
AM3_0	AM9_0	MSL0-MSL0	865031	915030	890030.5	319	0.00576686256639817	0.23127424750211256
AM5_0	AM6_0	MSL0-MSL0	865031	915030	890030.5	319	0.009679254838937083	0.2234511905439552
AM5_0	AM7_0	MSL0-MSL0	865031	915030	890030.5	319	0.009185611045239895	0.3699311073713113
AM5_0	AM9_0	MSL0-MSL0	865031	915030	890030.5	319	0.006511685067317846	NA
AM6_0	AM7_0	MSL0-MSL0	865031	915030	890030.5	319	0.010796871480908998	0.16150870188110764
AM6_0	AM9_0	MSL0-MSL0	865031	915030	890030.5	319	0.006954795600643498	0.020392637574374744
AM7_0	AM9_0	MSL0-MSL0	865031	915030	890030.5	319	0.005998235633354455	0.1728499113428356
AM2_4	AM4_4	MSL4-MSL4	865031	915030	890030.5	319	0.028929221756384908	1
AM2_4	AM8_4	MSL4-MSL4	865031	915030	890030.5	319	0.0024130578577764216	0.10982399810744603
AM4_4	AM8_4	MSL4-MSL4	865031	915030	890030.5	319	0.028834319201775864	1
AM10_0	AM11_0	MSL0-MSL0	870031	920030	895030.5	307	0.004167174811757176	0.004397565710922528
AM10_0	AM12_0	MSL0-MSL0	870031	920030	895030.5	307	0.014252823678468068	0.309563041975759
AM10_0	AM1_0	MSL0-MSL0	870031	920030	895030.5	307	0.003446472288175544	NA
AM10_0	AM2_0	MSL0-MSL0	870031	920030	895030.5	307	0.008989450659130122	0.5248884834315631
AM10_0	AM3_0	MSL0-MSL0	870031	920030	895030.5	307	0.006421953902774095	NA
AM10_0	AM5_0	MSL0-MSL0	870031	920030	895030.5	307	0.004966100400732562	NA
AM10_0	AM6_0	MSL0-MSL0	870031	920030	895030.5	307	0.007699955603351604	0.0029418492914605743
AM10_0	AM7_0	MSL0-MSL0	870031	920030	895030.5	307	0.0075779101018717135	0.1430361285553944
AM10_0	AM9_0	MSL0-MSL0	870031	920030	895030.5	307	0.0031805425504597483	NA
AM11_0	AM12_0	MSL0-MSL0	870031	920030	895030.5	307	0.013219114255891925	0.30688468529237517
AM11_0	AM1_0	MSL0-MSL0	870031	920030	895030.5	307	0.0034664182038312698	0
AM11_0	AM2_0	MSL0-MSL0	870031	920030	895030.5	307	0.008298038586075253	0.5815658498459655
AM11_0	AM3_0	MSL0-MSL0	870031	920030	895030.5	307	0.006290933446985607	0.2493538013979141
AM11_0	AM5_0	MSL0-MSL0	870031	920030	895030.5	307	0.004084815034931812	0.12460475155780049
AM11_0	AM6_0	MSL0-MSL0	870031	920030	895030.5	307	0.007922194412504257	0.011540482864254102
AM11_0	AM7_0	MSL0-MSL0	870031	920030	895030.5	307	0.007450897581723845	0.16631862654005902
AM11_0	AM9_0	MSL0-MSL0	870031	920030	895030.5	307	0.003401983151733665	0.01763020596515309
AM12_0	AM1_0	MSL0-MSL0	870031	920030	895030.5	307	0.013555241019332634	0.32614986260535345
AM12_0	AM2_0	MSL0-MSL0	870031	920030	895030.5	307	0.017033919683376204	0.29742732531677357
AM12_0	AM3_0	MSL0-MSL0	870031	920030	895030.5	307	0.016304234558544902	0.333287526911273
AM12_0	AM5_0	MSL0-MSL0	870031	920030	895030.5	307	0.014188236270117803	0.4229390681003585
AM12_0	AM6_0	MSL0-MSL0	870031	920030	895030.5	307	0.01821464011167397	0.3378197429026364
AM12_0	AM7_0	MSL0-MSL0	870031	920030	895030.5	307	0.01691664286904167	0.3670827881362472
AM12_0	AM9_0	MSL0-MSL0	870031	920030	895030.5	307	0.013447688193142342	0.30886970910663586
AM1_0	AM2_0	MSL0-MSL0	870031	920030	895030.5	307	0.006877403016402862	NA
AM1_0	AM3_0	MSL0-MSL0	870031	920030	895030.5	307	0.005907608406159496	NA
AM1_0	AM5_0	MSL0-MSL0	870031	920030	895030.5	307	0.0033747524042555097	NA
AM1_0	AM6_0	MSL0-MSL0	870031	920030	895030.5	307	0.003963011100839385	0
AM1_0	AM7_0	MSL0-MSL0	870031	920030	895030.5	307	0.007069388222174505	0.1815597815851203
AM1_0	AM9_0	MSL0-MSL0	870031	920030	895030.5	307	0.0030754678525761205	NA
AM2_0	AM3_0	MSL0-MSL0	870031	920030	895030.5	307	0.007738253783028708	NA
AM2_0	AM5_0	MSL0-MSL0	870031	920030	895030.5	307	0.0078857654203504	NA
AM2_0	AM6_0	MSL0-MSL0	870031	920030	895030.5	307	0.012001277306992422	0.5781825180233604
AM2_0	AM7_0	MSL0-MSL0	870031	920030	895030.5	307	0.011798866259510937	0.4488272126349494
AM2_0	AM9_0	MSL0-MSL0	870031	920030	895030.5	307	0.008246579923987842	NA
AM3_0	AM5_0	MSL0-MSL0	870031	920030	895030.5	307	0.007594360107246705	NA
AM3_0	AM6_0	MSL0-MSL0	870031	920030	895030.5	307	0.010032187058185397	0.17442230172502715
AM3_0	AM7_0	MSL0-MSL0	870031	920030	895030.5	307	0.00944059590299608	0.22310986909022135
AM3_0	AM9_0	MSL0-MSL0	870031	920030	895030.5	307	0.005763981661935416	NA
AM5_0	AM6_0	MSL0-MSL0	870031	920030	895030.5	307	0.007975086365921213	0.07105421612973487
AM5_0	AM7_0	MSL0-MSL0	870031	920030	895030.5	307	0.007385459725237068	0.29065006978885477
AM5_0	AM9_0	MSL0-MSL0	870031	920030	895030.5	307	0.005035256747512198	NA
AM6_0	AM7_0	MSL0-MSL0	870031	920030	895030.5	307	0.011327136769134686	0.14435967112260203
AM6_0	AM9_0	MSL0-MSL0	870031	920030	895030.5	307	0.007424549243140803	0.02892249231118701
AM7_0	AM9_0	MSL0-MSL0	870031	920030	895030.5	307	0.006867130746914607	0.15572229713479457
AM2_4	AM4_4	MSL4-MSL4	870031	920030	895030.5	307	0.015620501193114372	NA
AM2_4	AM8_4	MSL4-MSL4	870031	920030	895030.5	307	0.0024813120084182486	NA
AM4_4	AM8_4	MSL4-MSL4	870031	920030	895030.5	307	0.015592650954903963	1
AM10_0	AM11_0	MSL0-MSL0	875031	925030	900030.5	276	0.0043844170993934915	0.0017845673017964885
AM10_0	AM12_0	MSL0-MSL0	875031	925030	900030.5	276	0.011769833615850461	0.34990247310943984
AM10_0	AM1_0	MSL0-MSL0	875031	925030	900030.5	276	0.0038687673116278836	NA
AM10_0	AM2_0	MSL0-MSL0	875031	925030	900030.5	276	0.010598119677721866	0.5077785903393514
AM10_0	AM3_0	MSL0-MSL0	875031	925030	900030.5	276	0.007190604756001882	NA
AM10_0	AM5_0	MSL0-MSL0	875031	925030	900030.5	276	0.0052922685469544515	NA
AM10_0	AM6_0	MSL0-MSL0	875031	925030	900030.5	276	0.008899005969089087	0.004213337700729815
AM10_0	AM7_0	MSL0-MSL0	875031	925030	900030.5	276	0.00823183503976251	0.1466263479403415
AM10_0	AM9_0	MSL0-MSL0	875031	925030	900030.5	276	0.0035641877608264885	NA
AM11_0	AM12_0	MSL0-MSL0	875031	925030	900030.5	276	0.010380175314607245	0.35538404521157374
AM11_0	AM1_0	MSL0-MSL0	875031	925030	900030.5	276	0.0036029490245905686	0
AM11_0	AM2_0	MSL0-MSL0	875031	925030	900030.5	276	0.009531446916326416	0.5762810669018601
AM11_0	AM3_0	MSL0-MSL0	875031	925030	900030.5	276	0.006751696730721029	0.25575571143724
AM11_0	AM5_0	MSL0-MSL0	875031	925030	900030.5	276	0.0040166766810381515	0.14344591567365106
AM11_0	AM6_0	MSL0-MSL0	875031	925030	900030.5	276	0.008865325151951296	0.010295749793687463
AM11_0	AM7_0	MSL0-MSL0	875031	925030	900030.5	276	0.007801323733702884	0.17366056865475657
AM11_0	AM9_0	MSL0-MSL0	875031	925030	900030.5	276	0.003528616657714509	0.015494235671184941
AM12_0	AM1_0	MSL0-MSL0	875031	925030	900030.5	276	0.01092557223057485	0.37282306911251595
AM12_0	AM2_0	MSL0-MSL0	875031	925030	900030.5	276	0.015436313249711998	0.3139127488860967
AM12_0	AM3_0	MSL0-MSL0	875031	925030	900030.5	276	0.014105127497984642	NA
AM12_0	AM5_0	MSL0-MSL0	875031	925030	900030.5	276	0.011428106398809524	NA
AM12_0	AM6_0	MSL0-MSL0	875031	925030	900030.5	276	0.016483577962533275	0.3771315728315245
AM12_0	AM7_0	MSL0-MSL0	875031	925030	900030.5	276	0.014537752037752039	0.41889992821022576
AM12_0	AM9_0	MSL0-MSL0	875031	925030	900030.5	276	0.010846416785977966	NA
AM1_0	AM2_0	MSL0-MSL0	875031	925030	900030.5	276	0.0082645582936732	NA
AM1_0	AM3_0	MSL0-MSL0	875031	925030	900030.5	276	0.006631465562645442	NA
AM1_0	AM5_0	MSL0-MSL0	875031	925030	900030.5	276	0.003508578021607725	NA
AM1_0	AM6_0	MSL0-MSL0	875031	925030	900030.5	276	0.004727871633576111	0
AM1_0	AM7_0	MSL0-MSL0	875031	925030	900030.5	276	0.007676512256336968	0.1865936877798556
AM1_0	AM9_0	MSL0-MSL0	875031	925030	900030.5	276	0.003452303834512325	NA
AM2_0	AM3_0	MSL0-MSL0	875031	925030	900030.5	276	0.009185367258557656	NA
AM2_0	AM5_0	MSL0-MSL0	875031	925030	900030.5	276	0.009099074412373644	NA
AM2_0	AM6_0	MSL0-MSL0	875031	925030	900030.5	276	0.014214001015736243	0.5331812758067588
AM2_0	AM7_0	MSL0-MSL0	875031	925030	900030.5	276	0.013484502692577227	0.44765876774035107
AM2_0	AM9_0	MSL0-MSL0	875031	925030	900030.5	276	0.009777859666203698	NA
AM3_0	AM5_0	MSL0-MSL0	875031	925030	900030.5	276	0.008225116229923923	NA
AM3_0	AM6_0	MSL0-MSL0	875031	925030	900030.5	276	0.011511466784775002	0.16994582678666698
AM3_0	AM7_0	MSL0-MSL0	875031	925030	900030.5	276	0.010304131335500157	0.2283103164372393
AM3_0	AM9_0	MSL0-MSL0	875031	925030	900030.5	276	0.0064592479324412444	NA
AM5_0	AM6_0	MSL0-MSL0	875031	925030	900030.5	276	0.008953084288823424	0.07381313371776911
AM5_0	AM7_0	MSL0-MSL0	875031	925030	900030.5	276	0.007741940445428817	NA
AM5_0	AM9_0	MSL0-MSL0	875031	925030	900030.5	276	0.0053725650652186	NA
AM6_0	AM7_0	MSL0-MSL0	875031	925030	900030.5	276	0.012707946677100731	0.14502141305723296
AM6_0	AM9_0	MSL0-MSL0	875031	925030	900030.5	276	0.008595044952065844	0.029163475946443963
AM7_0	AM9_0	MSL0-MSL0	875031	925030	900030.5	276	0.007440408563685216	0.15964914390855695
AM2_4	AM4_4	MSL4-MSL4	875031	925030	900030.5	276	0.01720822029141427	NA
AM2_4	AM8_4	MSL4-MSL4	875031	925030	900030.5	276	0.003065824585126159	NA
AM4_4	AM8_4	MSL4-MSL4	875031	925030	900030.5	276	0.017470688380694828	1
AM10_0	AM11_0	MSL0-MSL0	880031	930030	905030.5	314	0.002769208306227414	0
AM10_0	AM12_0	MSL0-MSL0	880031	930030	905030.5	314	0.0104313998792985	0.310882081469617
AM10_0	AM1_0	MSL0-MSL0	880031	930030	905030.5	314	0.0022192284685196187	NA
AM10_0	AM2_0	MSL0-MSL0	880031	930030	905030.5	314	0.004497318956904648	NA
AM10_0	AM3_0	MSL0-MSL0	880031	930030	905030.5	314	0.0031558254014074074	NA
AM10_0	AM5_0	MSL0-MSL0	880031	930030	905030.5	314	0.003436388027231786	NA
AM10_0	AM6_0	MSL0-MSL0	880031	930030	905030.5	314	0.006057221219495061	0.0028021078954283477
AM10_0	AM7_0	MSL0-MSL0	880031	930030	905030.5	314	0.005198064345755681	0.17669341142386827
AM10_0	AM9_0	MSL0-MSL0	880031	930030	905030.5	314	0.0021628659468789333	NA
AM11_0	AM12_0	MSL0-MSL0	880031	930030	905030.5	314	0.010027181099875155	0.3140963530900805
AM11_0	AM1_0	MSL0-MSL0	880031	930030	905030.5	314	0.002519351602247407	0
AM11_0	AM2_0	MSL0-MSL0	880031	930030	905030.5	314	0.004109306850176637	0.07306461111049278
AM11_0	AM3_0	MSL0-MSL0	880031	930030	905030.5	314	0.0028691262158150026	0.014666636132613292
AM11_0	AM5_0	MSL0-MSL0	880031	930030	905030.5	314	0.003019314552243846	0.19180474108570436
AM11_0	AM6_0	MSL0-MSL0	880031	930030	905030.5	314	0.0064537995641777935	0.002197831192543063
AM11_0	AM7_0	MSL0-MSL0	880031	930030	905030.5	314	0.005271783792925971	0.18419521712596243
AM11_0	AM9_0	MSL0-MSL0	880031	930030	905030.5	314	0.0022831652218837165	0
AM12_0	AM1_0	MSL0-MSL0	880031	930030	905030.5	314	0.010374948928766533	0.3292265521225358
AM12_0	AM2_0	MSL0-MSL0	880031	930030	905030.5	314	0.010929746990911324	0.2825967254520917
AM12_0	AM3_0	MSL0-MSL0	880031	930030	905030.5	314	0.010393284698840254	0.3371252338338642
AM12_0	AM5_0	MSL0-MSL0	880031	930030	905030.5	314	0.011068594104308391	0.4365079365079365
AM12_0	AM6_0	MSL0-MSL0	880031	930030	905030.5	314	0.014476940378431112	0.3404611069051885
AM12_0	AM7_0	MSL0-MSL0	880031	930030	905030.5	314	0.012528058361391694	0.3776693611004759
AM12_0	AM9_0	MSL0-MSL0	880031	930030	905030.5	314	0.009810178366879398	0.3025221291536559
AM1_0	AM2_0	MSL0-MSL0	880031	930030	905030.5	314	0.002748118635487451	NA
AM1_0	AM3_0	MSL0-MSL0	880031	930030	905030.5	314	0.002557750357023585	NA
AM1_0	AM5_0	MSL0-MSL0	880031	930030	905030.5	314	0.002435866998614034	NA
AM1_0	AM6_0	MSL0-MSL0	880031	930030	905030.5	314	0.002732352772973571	0
AM1_0	AM7_0	MSL0-MSL0	880031	930030	905030.5	314	0.004983141267318766	NA
AM1_0	AM9_0	MSL0-MSL0	880031	930030	905030.5	314	0.0021514368892226357	NA
AM2_0	AM3_0	MSL0-MSL0	880031	930030	905030.5	314	0.0036753100958309597	NA
AM2_0	AM5_0	MSL0-MSL0	880031	930030	905030.5	314	0.003774669832319335	NA
